feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87
37.90623474121094,0.05837568640708923,37.15052032470703,38.668357849121094,39.43281173706055,2.2822914123535156,98.94589233398438,90.05235290527344,53.98583984375,90.48973846435547,0.5166170597076416,0.761296272277832,0.07174503058195114,0.44730421900749207,0.8923571109771729,0.8206120729446411,6.780246734619141,2.8135464191436768,4.309095859527588,0.5665246844291687,0.19350619614124298,0.9159852266311646,17.96852684020996,0.8991474509239197,-0.4134345054626465,-49.10966110229492,-10.799583435058594,-2.23891019821167,0.8089062571525574,20.357967376708984,0.015709001570940018,1.6756316423416138,0.827963650226593,1.0144038200378418,10.234073638916016,0.38360556960105896,9.78177547454834,2.040060043334961,24.52822494506836,0.7833199501037598,811.2627563476562,0.346708208322525,1392.282470703125,0.2649414539337158,-70.5908432006836,-1.2829248905181885,1745.3564453125,0.13669748604297638,1062.996826171875,0.2471899688243866,-63.9462776184082,-1.322017788887024,2869.818359375,0.11214020103216171,970.5455932617188,0.23721186816692352,-73.53604888916016,-1.0650889873504639,-11.6978120803833,-0.9987570643424988,26.40421485900879,0.40072599053382874,0.040831249207258224,0.9084439873695374,-0.011428684927523136,-1.6675509214401245,0.26076170802116394,0.6596532464027405,22.713470458984375,0.4518393874168396,-3.9510340690612793,-4.917068004608154,-19.026165008544922,-1.1729395389556885,-3.116558313369751,-5.312973499298096,-15.6478271484375,26.502056121826172,-0.028720904141664505,0.014401697553694248,0.051891688257455826,2.6315789222717285,2.7210886478424072,0.25,0.2641022503376007,0.0925000011920929,0.051173724234104156,-25.017444610595703
32.794429779052734,0.08411853015422821,30.680620193481445,31.590713500976562,35.00886535644531,4.328245162963867,35.881996154785156,23.879562377929688,12.1235990524292,21.647724151611328,0.21551625430583954,0.8103123903274536,0.06502808630466461,0.16466854512691498,0.367520809173584,0.30249273777008057,1.4255257844924927,1.049072027206421,1.3966039419174194,0.7736583352088928,0.062111902981996536,1.161020040512085,23.599105834960938,0.8571857213973999,8.506248474121094,2.5979485511779785,0.5546983480453491,33.00856399536133,10.475137710571289,1.346246361732483,0.02398005500435829,1.6681129932403564,0.652574896812439,0.8452804088592529,8.021756172180176,0.5054868459701538,9.47301197052002,1.142379879951477,32.889976501464844,0.5304269790649414,573.4585571289062,0.3386760652065277,1405.3717041015625,0.14023609459400177,-79.27169036865234,-1.1410199403762817,1694.37646484375,0.1465558260679245,1077.9837646484375,0.24800972640514374,-84.9955062866211,-0.9603381156921387,2783.308349609375,0.101024329662323,1154.125732421875,0.31471607089042664,-91.09134674072266,-0.8470114469528198,-19.236005783081055,-0.7052473425865173,33.884864807128906,0.4375790059566498,0.014610745012760162,2.769519567489624,-0.0020510603208094835,-10.275169372558594,0.07658201456069946,1.0486133098602295,34.14901351928711,0.3281553387641907,13.053145408630371,1.7542219161987305,0.8556594252586365,22.51279640197754,11.092765808105469,1.352128505706787,-7.38766622543335,16.796268463134766,-0.019301261752843857,0.01996403932571411,0.036519940942525864,1.7777777910232544,0.9090908765792847,0.7249999642372131,0.4949999749660492,0.23333333432674408,0.10842303186655045,-37.14615249633789
40.768028259277344,0.03465551510453224,39.65701675415039,40.76407241821289,41.44404983520508,1.7870330810546875,74.27831268310547,85.77737426757812,4.086574554443359,14.948169708251953,0.3600609004497528,0.7704858183860779,0.03948645666241646,0.3077068030834198,0.6336023211479187,0.5941158533096313,4.651840686798096,4.299532413482666,2.6061739921569824,0.6522453427314758,0.10520061105489731,1.1101645231246948,20.268049240112305,0.8316369652748108,4.723637104034424,3.312899351119995,-8.59940242767334,-2.457660436630249,-1.4317522048950195,-9.83348560333252,0.012294801883399487,1.2293163537979126,0.6283053755760193,0.8520126342773438,12.976176261901855,0.2341727614402771,5.31459379196167,1.7510643005371094,26.52988052368164,0.20297442376613617,702.4072875976562,0.30274906754493713,1321.1182861328125,0.165996253490448,-89.81572723388672,-1.0271531343460083,1737.1142578125,0.12114710360765457,1033.1165771484375,0.19310368597507477,-80.91314697265625,-1.0065985918045044,2873.605224609375,0.09343548119068146,978.9454345703125,0.24476419389247894,-88.92413330078125,-0.8503466248512268,-16.477367401123047,-0.5750548839569092,31.35629653930664,0.28865519165992737,0.026245351880788803,0.7883257865905762,-0.01131497509777546,-1.5809911489486694,0.1462884545326233,0.852083146572113,28.320140838623047,0.3233257234096527,1.249280333518982,13.163300514221191,-17.556955337524414,-1.0673028230667114,-7.27134370803833,-1.6550389528274536,-16.373655319213867,26.453819274902344,-0.02552044950425625,0.015681512653827667,0.02916085533797741,2.339181423187256,1.807228922843933,0.3633333146572113,0.2771682143211365,0.16333334147930145,0.06018489599227905,-29.162071228027344
37.290504455566406,0.14297813177108765,32.58325958251953,35.0963020324707,42.40723419189453,9.823974609375,113.2750244140625,116.68428802490234,61.30324172973633,91.3432388305664,0.23978927731513977,0.7713465094566345,0.04963162913918495,0.21914857625961304,0.40527254343032837,0.3556409180164337,3.5363545417785645,3.8248233795166016,1.6724801063537598,0.5160660743713379,0.0787147656083107,1.2552322149276733,20.39817237854004,0.9655712842941284,8.750327110290527,2.2230801582336426,-5.131767749786377,-4.095464706420898,6.918628215789795,2.1385602951049805,0.03513564541935921,1.6970914602279663,0.8891304135322571,0.884794294834137,9.05435562133789,0.4711352288722992,14.048842430114746,0.7401612997055054,34.315982818603516,0.5058188438415527,702.8863525390625,0.3515527844429016,1350.726806640625,0.16911831498146057,-83.7114028930664,-1.0669232606887817,1758.2154541015625,0.16879068315029144,1040.4559326171875,0.23103199899196625,-86.0572280883789,-0.9544156193733215,2865.15966796875,0.09956572204828262,1006.1034545898438,0.29603031277656555,-93.61227416992188,-0.8158676028251648,-19.477596282958984,-0.6172264218330383,34.16251754760742,0.3513137400150299,0.03820318728685379,1.092857003211975,-0.004591023083776236,-4.056591033935547,0.10801689326763153,1.0249288082122803,30.334749221801758,0.4561510980129242,10.263907432556152,1.9541609287261963,-9.043516159057617,-2.307168483734131,1.5671509504318237,9.226902961730957,-10.983640670776367,21.791757583618164,-0.02865087240934372,0.025225486606359482,0.029109302908182144,2.0100502967834473,1.5463918447494507,0.41333329677581787,0.19430787861347198,0.1574999988079071,0.08728545159101486,-34.43871307373047
32.74098205566406,0.018464773893356323,32.31726837158203,32.78935241699219,33.175357818603516,0.8580894470214844,34.91763687133789,46.0870246887207,11.757766723632812,9.750435829162598,0.1783115118741989,0.6259469985961914,0.04548593610525131,0.18641157448291779,0.25967299938201904,0.21418705582618713,1.389930248260498,0.7987502217292786,0.9104777574539185,0.250792533159256,0.02970527671277523,0.7522496581077576,27.22607421875,0.7269296050071716,12.3650484085083,1.1305198669433594,2.250171422958374,8.701021194458008,8.497962951660156,1.7525395154953003,0.006620640400797129,1.1058382987976074,0.5778273344039917,1.2290527820587158,10.891607284545898,0.1950886994600296,9.359709739685059,0.8699386715888977,34.964561462402344,0.37484487891197205,576.6799926757812,0.37437936663627625,1383.1407470703125,0.13034361600875854,-56.863311767578125,-1.49604332447052,1651.6551513671875,0.15563805401325226,1059.78369140625,0.22078987956047058,-67.59746551513672,-1.1377438306808472,2796.417724609375,0.10987644642591476,991.1880493164062,0.37428614497184753,-76.33683776855469,-0.9383615851402283,-19.575130462646484,-0.5064172744750977,33.44136047363281,0.32040372490882874,0.012720348313450813,2.1797678470611572,-0.007084930781275034,-2.4414422512054443,0.033922284841537476,0.7028718590736389,36.998355865478516,0.259463369846344,13.35038948059082,1.1145836114883423,-1.3937513828277588,-14.701519012451172,7.3485236167907715,1.8891429901123047,-14.748983383178711,24.180076599121094,-0.03741307184100151,0.021792948246002197,0.01945638284087181,2.4630541801452637,1.010101079940796,0.7299999594688416,0.41999998688697815,0.15666666626930237,0.08379869908094406,-39.11579513549805
34.72590637207031,0.14007893204689026,31.289636611938477,32.2957649230957,39.6905403137207,8.400903701782227,149.05752563476562,70.85015106201172,54.91242980957031,35.227867126464844,0.274136483669281,0.645164966583252,0.0701603814959526,0.2950834035873413,0.41823288798332214,0.34807249903678894,2.8124685287475586,2.830012321472168,1.5328972339630127,0.41119351983070374,0.08487481623888016,1.0533175468444824,22.48880958557129,0.8907097578048706,8.353616714477539,2.2043933868408203,-0.9390829801559448,-21.120067596435547,6.809222221374512,2.240957021713257,0.030544409528374672,1.7356191873550415,0.7190340757369995,1.0096306800842285,8.646727561950684,0.44142580032348633,9.407262802124023,1.2278567552566528,30.849323272705078,0.4816341996192932,658.0257568359375,0.3134543299674988,1297.3753662109375,0.11347492039203644,-71.26647186279297,-1.1892621517181396,1743.2666015625,0.14224448800086975,997.8172607421875,0.2324175387620926,-79.60027313232422,-0.9738094210624695,2807.768310546875,0.07855910807847977,1013.6192626953125,0.32767772674560547,-85.81869506835938,-0.8535295724868774,-18.691349029541016,-0.6156889796257019,33.24916076660156,0.35609474778175354,0.021525530144572258,1.795212745666504,-0.0073135122656822205,-2.574779987335205,0.10240886360406876,0.9068133234977722,32.793052673339844,0.355836421251297,10.005626678466797,2.015354871749878,-2.9538798332214355,-6.889535427093506,5.617909908294678,2.9537651538848877,-8.780800819396973,18.93003273010254,-0.017967872321605682,0.017366891726851463,0.05319800227880478,1.9801980257034302,2.5380711555480957,0.2619999945163727,0.3898409903049469,0.1080000028014183,0.09495262056589127,-34.31926345825195
33.56055450439453,0.06269990652799606,31.816547393798828,33.68806838989258,35.66371536254883,3.84716796875,83.89338684082031,131.80979919433594,15.547289848327637,8.931706428527832,0.14219418168067932,0.6421560049057007,0.040623441338539124,0.14803022146224976,0.21794897317886353,0.1773255318403244,0.8872332572937012,0.39106953144073486,0.5772523880004883,0.2574074864387512,0.025991152971982956,0.8347392082214355,24.45269012451172,0.7719829082489014,16.814573287963867,0.7973843812942505,3.2748703956604004,4.388782024383545,10.673102378845215,1.1746450662612915,0.008129914291203022,1.2777414321899414,0.4854854345321655,0.875686526298523,11.22991943359375,0.20695963501930237,12.98552417755127,0.5509896874427795,39.11017608642578,0.3079097270965576,524.42529296875,0.34096044301986694,1423.1927490234375,0.13060928881168365,-75.90686798095703,-1.2104215621948242,1592.326904296875,0.1359207034111023,1093.51318359375,0.24826864898204803,-82.54826354980469,-0.9822850227355957,2755.729736328125,0.07487933337688446,1052.5238037109375,0.30432483553886414,-91.4976577758789,-0.8166826367378235,-22.759843826293945,-0.40178540349006653,36.922542572021484,0.2768098711967468,0.021512454375624657,1.7753623723983765,-0.004659077152609825,-2.95987606048584,0.030590685084462166,0.8161795735359192,34.66176223754883,0.28286704421043396,20.570205688476562,0.5793203115463257,0.6559827327728271,22.379575729370117,8.030622482299805,1.428261637687683,-14.650737762451172,25.624799728393555,-0.03354618325829506,0.022850818932056427,0.0174252949655056,1.9607843160629272,1.2000000476837158,0.5533332824707031,0.5322489142417908,0.25333333015441895,0.08379869908094406,-39.95096206665039
37.69935989379883,0.07970965653657913,35.98368453979492,39.078582763671875,39.677154541015625,3.693470001220703,80.7911376953125,0.0,-10.185909271240234,14.524712562561035,0.34768468141555786,0.6959239840507507,0.06397619843482971,0.3081742525100708,0.6055423617362976,0.5415661334991455,3.847498655319214,1.5353366136550903,3.44126033782959,1.2616527080535889,0.10307744145393372,0.858057975769043,22.1863956451416,0.7798360586166382,2.907153844833374,5.496715545654297,-14.874581336975098,-1.6540162563323975,-1.1623578071594238,-16.900821685791016,0.013479474931955338,1.5338302850723267,0.914165735244751,0.9196776151657104,9.96394157409668,0.39712265133857727,13.047804832458496,0.8231316208839417,27.99466323852539,0.41091853380203247,801.0411987304688,0.26806050539016724,1346.7835693359375,0.2132987678050995,-61.5361328125,-1.4038200378417969,1783.787841796875,0.14330260455608368,1043.48828125,0.2318989783525467,-58.05706787109375,-1.3842028379440308,2961.974853515625,0.12203436344861984,1032.6513671875,0.38065868616104126,-68.32511901855469,-1.084606409072876,-7.601937770843506,-1.364996075630188,26.206010818481445,0.390257865190506,0.033143483102321625,0.8335752487182617,-0.008360272273421288,-2.287534713745117,0.13641947507858276,0.615689754486084,26.48761558532715,0.47017818689346313,-2.5879228115081787,-5.325321197509766,-23.727251052856445,-0.8817392587661743,-7.452219486236572,-2.460894823074341,-21.11945915222168,32.891719818115234,-0.045078251510858536,0.019023386761546135,0.0224154070019722,3.750000238418579,1.9736841917037964,0.3700000047683716,0.2779688239097595,0.08500000089406967,0.049244288355112076,-30.884428024291992
32.288230895996094,0.1045626550912857,29.67890167236328,31.770967483520508,35.60765838623047,5.9287567138671875,34.568946838378906,13.74576187133789,47.936370849609375,24.442697525024414,0.23638573288917542,0.7092769742012024,0.08102444559335709,0.24166232347488403,0.3538881242275238,0.2728636860847473,1.611606240272522,1.245131492614746,1.7777878046035767,0.9140492677688599,0.08710069209337234,1.3378998041152954,22.489992141723633,0.9116193056106567,10.546487808227539,1.2719067335128784,-4.672133445739746,-4.816573143005371,5.794990539550781,2.9851527214050293,0.030935605987906456,1.4522968530654907,0.8132060170173645,0.8327311277389526,6.884807586669922,0.521725058555603,4.336783409118652,2.534543037414551,28.270435333251953,0.4147052466869354,550.7213745117188,0.3513373136520386,1313.0703125,0.10491427779197693,-103.12187957763672,-0.905448853969574,1590.6783447265625,0.17804424464702606,970.6885375976562,0.26048514246940613,-101.0345687866211,-0.8779436349868774,2707.706298828125,0.09877350926399231,954.3621215820312,0.26858067512512207,-107.89717864990234,-0.7644027471542358,-15.067611694335938,-0.7073413729667664,30.916215896606445,0.3494783043861389,0.02599167451262474,1.01510488986969,-0.015066838823258877,-1.4165313243865967,0.10731610655784607,0.8859602212905884,35.009037017822266,0.24070298671722412,9.780869483947754,1.3706698417663574,-6.864027976989746,-3.003476619720459,2.1989474296569824,8.817839622497559,-13.989544868469238,26.66091537475586,-0.02337338589131832,0.014864291995763779,0.06772037595510483,2.2123894691467285,2.28310489654541,0.2279999852180481,0.18829762935638428,0.23499999940395355,0.13793113827705383,-34.81361770629883
41.01613998413086,0.029874306172132492,39.97370910644531,40.96758270263672,41.64787292480469,1.674163818359375,41.45485305786133,43.10795593261719,16.282503128051758,12.998523712158203,0.35451367497444153,0.5975787043571472,0.1155645102262497,0.36899682879447937,0.5579122304916382,0.4423477053642273,2.800913095474243,2.7694478034973145,2.1310486793518066,0.8640967607498169,0.08633286505937576,0.9097508788108826,24.50537109375,0.675508439540863,5.997997760772705,2.0335397720336914,-19.500947952270508,-1.1581616401672363,-6.864884376525879,-2.2115976810455322,0.009862317703664303,1.5281141996383667,0.574234127998352,1.0573192834854126,13.84205150604248,0.1527128666639328,5.207700252532959,1.4896763563156128,30.76816749572754,0.29492226243019104,730.7446899414062,0.34308433532714844,1277.97802734375,0.1732214391231537,-63.964717864990234,-1.2975680828094482,1761.642333984375,0.15450887382030487,1049.6767578125,0.1744818538427353,-58.76563262939453,-1.1401695013046265,2948.149169921875,0.09762515127658844,1078.52880859375,0.2856779992580414,-70.83768463134766,-0.8558911085128784,-15.952280044555664,-0.5736631155014038,33.84654998779297,0.2505109906196594,0.02715899422764778,0.8207639455795288,-0.012366187758743763,-1.5285152196884155,0.10349681973457336,0.7815344929695129,30.305429458618164,0.30592623353004456,5.1212687492370605,2.3670573234558105,-24.010662078857422,-0.9527725577354431,-8.995278358459473,-1.7758173942565918,-7.357091903686523,17.405261993408203,-0.005504114553332329,0.01778637059032917,0.028715360909700394,2.395209550857544,1.8518518209457397,0.4266666769981384,0.27378013730049133,0.08666666597127914,0.08055364340543747,-29.80280113220215
